id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
980350432645873328,Free Parking/Studio/Cambie St/10min Skytrain,453373158,Alex,,Riley Park,49.25533703043123,-123.11082211039455,Entire home/apt,,1,33,2024-04-24,4.58,4,70,33,22-230596
980372945052153975,The Kahala at Le Soleil Exclusive Suites,536871978,Ivan,,Downtown,49.28498264533503,-123.119335547381,Entire home/apt,247,1,10,2024-04-29,1.62,3,287,10,23-123004
980501362739259657,Free Parking/Huge Patio/Fireplace/Sleep 8 Adult/3B,431610270,Jeff,,Victoria-Fraserview,49.22917,-123.07647,Entire home/apt,,1,29,2024-04-21,4.10,5,57,29,24-231238
980574308323789050,Tranquil Retreat:Charming 1 Bed 1 Bath Share House,333164630,Emily,,Shaughnessy,49.23545381000529,-123.12976011855106,Private room,146,1,1,2023-09-22,0.13,6,106,1,22-285076
980635078251944531,"Modern Laneway house, Convenient Connectivity.",536893660,Kate,,Renfrew-Collingwood,49.2460701,-123.0435484,Entire home/apt,179,2,9,2024-04-15,1.30,1,120,9,24-160057
980737567982208289,Brand-new Private Suite in the Central Collingwood,242905980,Nhu Quynh,,Renfrew-Collingwood,49.2335,-123.0459,Entire home/apt,129,2,7,2024-04-30,0.98,1,78,7,24-185972
980791048017779074,1 Bdrm Mount Pleasant.Guest house,537203180,Salina,,Kensington-Cedar Cottage,49.255589391852645,-123.08663547944877,Entire home/apt,175,1,2,2023-11-12,0.31,1,347,2,24-189186
980871365948717515,Cozy private studio suite in Vancouver,285115954,Janine,,Hastings-Sunrise,49.2668144,-123.0438818,Entire home/apt,93,2,15,2024-04-25,1.97,1,211,15,24-1600 172
981075391478426955,Modern and Brand new house near PNE,192149302,Phi,,Hastings-Sunrise,49.2799555,-123.0348714,Entire home/apt,457,1,39,2024-05-01,5.25,1,145,39,24-160074
981146372019876424,Cute & Cozy 1BD - City Centre,537280336,Anna,,Downtown,49.27867261658283,-123.12475012812209,Entire home/apt,190,1,7,2023-11-25,0.97,1,109,7,24-158410
981382553805268503,"Amazing Views, DT, 2Bedrm2Bath1Den, Free Parking",526363470,Enyu,,Downtown,49.2796404,-123.1088566,Entire home/apt,359,2,13,2024-04-28,4.76,1,287,13,24-170593
981881592306495891,"2-Bedroom, 2.5-Bathroom Basement with Kitchen",349804247,Εlvis,,Kerrisdale,49.22429796285943,-123.15106180457396,Entire home/apt,121,30,1,2024-01-03,0.25,36,151,1,
981992581267938887,Unique Marinaside suite,95217850,Mauricio,,Downtown,49.273476,-123.1163516,Entire home/apt,125,30,0,,,44,139,0,
982187928562212587,Homey Historic Gastown Condo,303157434,Bernhard,,Downtown Eastside,49.2818215,-123.1041773,Entire home/apt,,1,4,2024-01-02,0.54,1,0,4,23-261230
982724914333587076,Luxury Shangri-La Vancouver 1BR,537604761,Gordon,,Downtown,49.28646170601512,-123.12426096002447,Entire home/apt,295,30,0,,,1,354,0,
982886148849384217,Spectacular English Bay View!,537639333,Rg,,West End,49.27844624179718,-123.13066140525387,Entire home/apt,129,30,4,2024-04-22,0.69,1,93,4,
982947451511227599,Commercial Drive,537648045,Felix,,Grandview-Woodland,49.271101230262985,-123.07601799125857,Entire home/apt,125,1,9,2024-04-26,1.40,2,8,9,24-158860
983088562561368302,Central heart  Coner Lots Home,489407262,Vanna,,Kensington-Cedar Cottage,49.2336718,-123.0591527,Entire home/apt,1420,2,2,2024-01-01,0.31,3,247,2,Exempt
983273645789371192,Langara room  independent bathroom,512515287,Chen,,Sunset,49.22160310796632,-123.09394443031489,Private room,55,1,10,2024-03-09,1.49,7,25,10,24-216095
983323697917070885,"1 BR Suite, Private Entry - Close to Hwy & Transit",102163695,Wilson,,Hastings-Sunrise,49.27843320413659,-123.02906169072598,Entire home/apt,100,2,22,2024-04-08,3.22,1,102,22,24-160082
983337507036144310,Free Parking/Natural Light/Balcony/Central/5 ppl!,319023064,Jon,,Downtown Eastside,49.282,-123.1084,Entire home/apt,,1,45,2024-04-28,6.08,5,62,45,24-231821
983499298634109795,vibrant gastown condo,268365397,Forough,,Downtown Eastside,49.282977164433866,-123.10808401554824,Entire home/apt,250,1,1,2024-04-21,1,1,23,1,24-199151
983513924184003904,New downtown Junior 1-bedrm,376220635,Eleanor,,Downtown,49.2813248,-123.1240509,Entire home/apt,110,30,4,2024-04-07,0.65,2,143,4,
983745256648722623,"7388-New, Bright, Private, 2-Story, Laneway House.",524522781,Monica,,Marpole,49.21703,-123.10703,Entire home/apt,129,30,3,2024-04-19,0.54,5,68,3,
984064734036985359,West Point Grey home near UBC,537915340,Yuan,,West Point Grey,49.26031867916189,-123.20648996953418,Private room,89,1,24,2024-04-06,3.44,1,147,24,24-160087
984133158881895262,Bunk Bedroom in Shared Home,43398108,Zufina,,Riley Park,49.25151,-123.0912,Private room,55,3,3,2023-12-31,0.42,3,41,3,No. 23-248196
984137733531255280,"D'Escape Sauna, Pool, Parking",487097479,Amy,,Downtown,49.27837,-123.10914,Entire home/apt,,30,0,,,7,283,0,Exempt
984822417157463420,Gastown Game-Day Getaway,40808800,Jasmine,,Downtown,49.28035,-123.10704,Entire home/apt,304,1,8,2024-04-28,5.45,1,40,8,24-177993
984842237314193573,Newly Renovated Suite - Central and Comfortable,489489071,Gordon,,Sunset,49.217891304121466,-123.08850841990758,Entire home/apt,250,2,0,,,7,264,0,23-270268
985167961387919079,2BR 1BA Guest Suite w/King-bed | Renfrew Station,419140135,Ha,,Renfrew-Collingwood,49.25754,-123.03605,Entire home/apt,154,1,13,2024-04-28,1.76,7,316,13,24-159090
985187428144797676,Spacious and clean Private Room,481938279,Robin,,Marpole,49.20771209999999,-123.1358523,Private room,55,30,0,,,2,270,0,
985430168426223342,"Cozy master bedroom, with private bathroom",206443487,Na,,Oakridge,49.228197805090005,-123.10652263265166,Private room,90,1,4,2024-03-06,0.69,4,42,4,23-251968
985557360850470093,Newly Renovated Spacious Bedroom,489489071,Gordon,,Sunset,49.21856,-123.09039,Private room,71,1,15,2024-01-15,2.09,7,176,15,23-270268
985561680320077718,Modern Spacious Loft Suite / Free Parking,533865327,Helbert,,Downtown Eastside,49.2811219,-123.1062678,Entire home/apt,216,1,55,2024-04-22,7.43,1,130,55,23-241863
985716500423410416,Commercial Drive Private Upper,537648045,Felix,,Grandview-Woodland,49.269567277468795,-123.07440036868124,Entire home/apt,146,1,28,2024-04-19,3.96,2,69,28,23-158406
986194063240163210,New Built 2BR Home in the City-15min to Downtown,538401305,Anh,,Kensington-Cedar Cottage,49.234400822039916,-123.06161175017023,Entire home/apt,,3,7,2024-01-22,1.08,1,0,7,24-159757
986273328824311178,Yaletown Executive Suite,11787711,Tim,,Downtown,49.273257799025636,-123.11980461163941,Entire home/apt,225,30,0,,,1,179,0,
986297669584138529,Designer 2 BD 2BA /1 floor 1800 Sq Ft *with Sauna,538427099,Lanh,,Kerrisdale,49.22396670347913,-123.1405466408159,Entire home/apt,288,2,25,2024-04-24,3.49,1,182,25,24-159959
986615721167826658,Bright private room with a queen size bed,417573492,Amir,,Hastings-Sunrise,49.26385339785275,-123.04023694852722,Private room,,30,1,2024-03-11,0.57,2,20,1,Not Required for single room and 30+ days booking
987313787581704210,Nice Executive 2 bedroom Suite in Yaletown,489143132,Executive,,Downtown,49.27949,-123.11722,Entire home/apt,200,30,1,2023-10-28,0.16,2,30,1,
987332790690380385,Central Yaletown with Ug/Parking,489143132,Executive,,Downtown,49.27722,-123.1177,Entire home/apt,160,30,0,,,2,89,0,
987561088102095431,2-Bedroom Retreat Near Vancouver's Attractions,333426323,Jessica,,Kensington-Cedar Cottage,49.24355110299699,-123.05768116053599,Entire home/apt,175,1,0,,,21,146,0,24-158632
987727780489177894,Mighty Fraser River Luxury Condo,372412318,Misha And Beck,,Killarney,49.205,-123.02972,Private room,,30,1,2023-12-24,0.23,1,0,1,
987798695736311497,2 Bedrooms Heart Of Vancouver,405670214,Aneetan,,Victoria-Fraserview,49.2242743,-123.0770833,Private room,,1,0,,,2,263,0,23-269468
987882991385912300,Lovely One Bedroom in Heart of Downtown,160999535,Doug,,Downtown,49.28085726609777,-123.12618431562379,Entire home/apt,,90,1,2023-12-22,0.23,5,7,1,
987981834285241583,Nostalgia-style apartment,527709800,Shane,,Downtown Eastside,49.2781168,-123.0995864,Entire home/apt,193,1,52,2024-04-26,7.16,2,120,52,24-159910
988084293034320864,Vancouver Retreat: 3BR Oasis with Modern Comforts,333426323,Jessica,,Kensington-Cedar Cottage,49.24558977467438,-123.05779161572634,Entire home/apt,248,1,4,2024-02-23,0.61,21,53,4,24-158632
988378886878352694,Private Suite with King Bed. Ground Level,210787606,Ruby,,Killarney,49.2290904,-123.0281432,Entire home/apt,168,1,4,2024-03-31,0.70,2,287,4,24-158855
988393883952722093,Private Laneway Home,5731290,Anastasia,,Riley Park,49.25107798660785,-123.10011921961598,Entire home/apt,142,30,12,2024-04-02,1.80,2,141,12,22239497 SL
988421783294353435,Spacious Living Coal Harbour Near ConventionCentre,330285276,Jessi,,Downtown,49.28840047837198,-123.11846615976741,Entire home/apt,,1,26,2024-04-25,4.29,1,320,26,24-158797
988532047627713512,Riverside Cozy Private Kingsize Home,115740184,Lisa,,Victoria-Fraserview,49.20834012747199,-123.07001077568918,Entire home/apt,,1,3,2023-12-21,0.42,5,0,3,24-158658
988652996758441490,East Van Main Street House,36456350,Brigitta,,Riley Park,49.244034023692485,-123.10084770135735,Private room,196,30,0,,,1,269,0,
988772827456037268,2BR 1.5BA Guest House | Langara Station | Parking,419140135,Ha,,Oakridge,49.2301462,-123.1069763,Entire home/apt,184,1,9,2024-03-31,1.34,7,276,9,24-160065
989075376831474595,New! Central Downtown Condo,160999535,Doug,,West End,49.28224418276974,-123.12620793138034,Entire home/apt,135,90,1,2024-01-23,0.30,5,197,1,
989080912251033247,Stunning 1BD condo in Downtown,160999535,Doug,,Downtown,49.28045640332324,-123.12635905503264,Entire home/apt,,30,0,,,5,0,0,
989281400097097839,Modern suite Yaletown,95217850,Mauricio,,Downtown,49.2746415,-123.1151479,Entire home/apt,115,30,1,2024-01-17,0.28,44,108,1,
989359976835722107,Lounge at the Library,3959207,Kit,,Riley Park,49.24373802711063,-123.09459861071599,Entire home/apt,99,3,11,2024-04-10,1.70,3,94,11,25-157392
989416131498746922,"26-New, Cozy, Private Suite 2 bedrooms, 1 Bath",524522781,Monica,,Sunset,49.21648,-123.10442,Entire home/apt,116,30,1,2024-01-06,0.26,5,213,1,
989528040636523304,"7380 Luxurious 5 Beds, 5 Bathrooms, New house",524522781,Monica,,Sunset,49.220846926480235,-123.10473321962996,Entire home/apt,708,30,1,2024-04-29,1,5,84,1,
989776083447399183,ANANA App test,514919719,SH Cleaning,,Downtown,49.2773,-123.12759,Entire home/apt,999,30,0,,,1,173,0,
989847180255275270,Point Grey/UBC Home,58628415,Jason,,West Point Grey,49.264249295050554,-123.21052085513627,Entire home/apt,140,30,0,,,1,259,0,
989932599272651035,Cozy Quarters On Commercial Dr.,539261400,Yann,,Grandview-Woodland,49.27053,-123.06965,Entire home/apt,145,2,18,2024-04-21,2.69,1,90,18,24-157801
989970247111015350,"""Adorable Main Street Haven!”",12708201,Jessica,,Sunset,49.23147,-123.10297,Entire home/apt,175,1,8,2024-04-29,1.39,2,121,8,23-171903
989989910237386740,VIEWS-Prime location-2Bed-Pool/Gym/Parking EV,5335111,Eric,,Downtown,49.278734,-123.1073922,Entire home/apt,317,2,16,2023-12-31,2.25,13,327,16,24-159880
990160193463660920,Chic Heritage Retreat 2 bedroom,68945049,Riva,,Grandview-Woodland,49.2718818,-123.060595,Entire home/apt,152,2,16,2024-04-30,2.49,1,150,16,24-183063
990408754255725542,Downtown Cozy 2BD Condo,349804247,Εlvis,,Downtown,49.28057724918963,-123.10611339756383,Entire home/apt,232,1,19,2024-04-12,2.84,36,198,19,24-160049
990582427623634207,Tranquil Retreat Near the YVR and Heart of Vancity,540148716,Kimberly,,Marpole,49.21222847613899,-123.1281219107499,Entire home/apt,513,2,3,2024-04-30,2.20,1,214,3,24-160086
990841537567005754,Luxurious Getaway in Vancouver Your Ensuite Oasis,533874512,XiaoBing,,Oakridge,49.23042881799557,-123.11590996190169,Entire home/apt,990,1,0,,,8,139,0,24-159952
990864059606499791,Pull Out Sofa in Semi Priv Rm,43398108,Zufina,,Riley Park,49.25135644288871,-123.09213523505566,Private room,55,3,1,2024-01-01,0.25,3,116,1,No. 23-248196
990944805721089395,Comfy 1BR in Kitsilano by Beach,64238539,Spiros,,Kitsilano,49.27003034659332,-123.14965054748775,Entire home/apt,198,1,38,2024-04-25,5.73,1,48,38,24-160140
991928007451275888,Spacious JR 2BR with Parking and HUGE Patio,447094701,Emma,,Downtown,49.27848030000001,-123.1149438,Entire home/apt,146,90,1,2024-02-02,0.33,14,355,1,
991997619724355059,85' Cheer Yacht at Downtown,236161164,Wilson,,Downtown,49.274813901993994,-123.10969645653505,Entire home/apt,,1,5,2024-04-28,0.77,1,156,5,Exempt
992097956190910605,Downtown Luxury Penthouse Private Rooftop Hot Tub,537108501,Cory,,Downtown,49.278,-123.11501,Entire home/apt,215,30,2,2024-04-17,0.43,1,206,2,
992146594522523663,"Cozy, Clean, Central Kitsilano Studio With Patio",197127241,Jacob,,Kitsilano,49.26688,-123.15568,Entire home/apt,90,30,3,2024-04-23,0.59,34,129,3,
992151032621343235,Spacious Kitsilano 1 Bedroom Suite W/ Patio,197127241,Jacob,,Kitsilano,49.265302870719765,-123.15567861736292,Entire home/apt,70,30,0,,,34,43,0,
992180635524620061,"Spacious, Renovated, 2 Bedroom Kitsilano Suite",197127241,Jacob,,Kitsilano,49.262835565616214,-123.16228395923005,Entire home/apt,130,30,2,2024-02-18,0.43,34,184,2,
992189585223778606,"Spacious, 2 Bedroom South Granville Suite W/ Patio",197127241,Jacob,,Fairview,49.261761731406075,-123.14356089289689,Entire home/apt,104,30,0,,,34,87,0,
992195569043205092,City Comfort + Complimentary Parking,96027949,Adam,,Downtown,49.28101,-123.1247,Entire home/apt,145,30,2,2024-03-01,0.55,1,81,2,23-297383
992197767179647795,"Cozy, Central South Granville Studio Suite",197127241,Jacob,,Fairview,49.26089,-123.14304,Entire home/apt,90,30,1,2024-01-21,0.29,34,161,1,
992217901200896993,Luxury Apt.  2 bedroom + 2 bath Downtown Suites,376650581,Ali,,Downtown Eastside,49.27969,-123.10019,Entire home/apt,256,2,52,2024-04-26,7.43,1,215,52,24-160067
992395916483989349,Cozy 2 BR Garden Suite in Kits,28841440,Rachel,,Kitsilano,49.26347504761133,-123.17198960750977,Entire home/apt,,30,1,2024-03-01,0.48,1,49,1,
992780875974912327,Brand New Modern Laneway House in Vancouver West,400447878,Hannah,,Shaughnessy,49.23797273421377,-123.13838546817676,Entire home/apt,154,1,9,2023-12-30,1.30,2,189,9,24-160077
992836863011080983,New Home 4B3.5b nearby Joyce Station|Metrotown|DT,510693216,Hao,,Renfrew-Collingwood,49.23729900000001,-123.0263601,Entire home/apt,384,1,18,2024-04-25,2.67,1,69,18,24-160119
992954203907359415,A cozy room close to the airport,93257892,Serena,,Marpole,49.21799715799669,-123.14258136425829,Private room,95,30,4,2023-10-28,0.58,1,89,4,
993108569767561824,Harmony House,186324325,Delyar,,West End,49.2853,-123.13179,Entire home/apt,105,30,0,,,1,213,0,
993492175082242865,The Ideal Kitsilano Family Home,227662329,Jordan,,Kitsilano,49.26538206944151,-123.16244202810611,Entire home/apt,493,2,13,2024-01-26,2.06,123,123,13,30 Day Minimum
993523037770138586,IndustrialStyle1bdTownHouse1prk,540027842,Jason,,Mount Pleasant,49.26858,-123.10377,Entire home/apt,,21,3,2024-04-14,0.52,1,119,3,24-158502
993707118462946291,Cozy 2 BD Suite in Vancouver,333164630,Emily,,Oakridge,49.22384599001915,-123.12549840522544,Private room,999,1,0,,,6,269,0,Exempt
993809534124159429,Affordable room in DT Vancouver,537332641,Alisa,,West End,49.28229,-123.12878,Private room,70,30,0,,,1,269,0,
993815278064103878,"Nordic Design: Rooftop, Breweries, Free Parking!",3969791,Derrick,,Mount Pleasant,49.2653542,-123.0997137,Entire home/apt,137,89,23,2024-03-02,3.59,1,270,23,24-160126
994035729138066574,Live at Vancouver’s Newest Icon,339648226,Derek,,West End,49.28868004937971,-123.13075006238405,Entire home/apt,140,90,1,2024-01-10,0.26,1,269,1,
994200002533302727,Condo in downtown Vancouver,200379181,Rachel,,Downtown Eastside,49.28197626575592,-123.10579359110866,Entire home/apt,199,1,22,2024-04-12,3.16,1,143,22,24-159820
994329735458344796,"""Vancvr 1BR, Private Bath, Views""",534043427,Thi,,Mount Pleasant,49.2631,-123.08593,Private room,125,2,3,2024-04-21,0.73,2,36,3,24-185849
994372673953366075,2BD + 2BA Downtown Vancouver Condo + Free Parking,47776508,Rajvinder,,Downtown Eastside,49.28052907451769,-123.10111854175241,Entire home/apt,159,2,28,2024-04-27,4.31,1,29,28,24-160079
994435127094813417,Brand New Sunset Cozy and Sweet Home,531656044,Eugenia,,Sunset,49.2227039,-123.0915364,Entire home/apt,312,2,7,2024-04-17,1.02,1,303,7,24-159989
994465002320306037,Modern 1-BD Condo in Vancouver with parking,333164630,Emily,,Strathcona,49.26971896071691,-123.10014644399008,Entire home/apt,303,1,4,2024-02-25,0.73,6,1,4,Exempt
994889960767319741,2 Bedroom Apartment in Vancouver near Granville,83649788,Austin,,Marpole,49.20711351947101,-123.13700144696224,Entire home/apt,165,30,0,,,10,179,0,
994904719094409277,Garden-view private unit near public transit,17386999,Danna,,Hastings-Sunrise,49.26209,-123.04,Entire home/apt,81,3,4,2024-04-03,0.72,2,56,4,23-156667 24-157539
994959302832316333,Langara Private room share bathr6,512515287,Chen,,Sunset,49.22013,-123.094,Private room,56,1,3,2024-04-04,0.43,7,40,3,24-216095
994994789876450840,Cozy and Charming with Parking,2824353,Julie,,Mount Pleasant,49.26544,-123.09959,Entire home/apt,230,3,10,2024-04-16,1.53,4,7,10,24-157675
995269492355917767,Boho 1 BD City Centre - sleeps 4,540435052,Joyce,,Downtown,49.28005709287161,-123.12302889630828,Entire home/apt,,1,3,2023-11-11,0.45,1,0,3,23-157631
995278058722508639,Elegant 2BR Downtown Vancouver,539878487,Seyedsalar,,Downtown,49.28082295477119,-123.12621064273607,Entire home/apt,276,1,7,2024-04-26,1.38,1,66,7,#24-160145
995374862815981367,Spectacular 3BD Home!,10940823,Navdeep,,Sunset,49.22564269414478,-123.08530023532315,Entire home/apt,,2,6,2024-02-18,0.96,1,1,6,24-160053
995608151390560673,Private Suite w. King Bed n Kitchen. Ground Level,210787606,Ruby,,Killarney,49.22791089126197,-123.02905830753116,Entire home/apt,175,1,7,2024-04-27,2.12,2,293,7,24-158855
995621102835223919,Newly Furnished Cozy 1-Bedroom in Mount Pleasant,227662329,Jordan,,Mount Pleasant,49.25841300567189,-123.0994894606621,Entire home/apt,115,30,2,2024-01-01,0.36,123,331,2,
995682137802607236,Luxury Condo with Panoramic City view/Free Parking,540387137,Laurie,,Downtown,49.279006662686946,-123.10928745646524,Entire home/apt,300,1,7,2024-02-15,1.31,1,108,7,24-158351
995975121236852447,Large Artsy Bachelor Suite,38762948,Alastair,,Marpole,49.2123666,-123.1284158,Entire home/apt,122,1,8,2024-04-22,1.47,1,39,8,24-159996
995998637395824376,Luxury Modern Suite at Executive Hotel Le Soleil,14344868,Martin,,Downtown,49.2853077,-123.1182531,Private room,185,1,30,2024-04-28,6.98,1,192,30,Exempt
996429589773324315,Langala Private room share bathroom7,512515287,Chen,,Sunset,49.22112668859035,-123.09394743119455,Private room,,3,6,2024-04-13,0.87,7,13,6,24-216095
996584173231072563,Stylish DT Apt - Sleeps 4,524153100,Tai,,Downtown,49.28073357417941,-123.12379732786971,Entire home/apt,220,1,37,2024-04-12,5.66,1,42,37,24-159839
996726509410904870,Cambie&Elizabeth Park 2BDR/Parki,540653043,Eric,,South Cambie,49.25045,-123.11646,Entire home/apt,200,28,0,,,2,61,0,Exempt
